city_name,city_code
Уитленд,EAN
Кинстон,ISO
Эль Багре,EBG
Ньюкасл,ECS
,KWH
Перпиньян,PGF
Форт-Уэйн,FWA
Бальтрум,BMR
Норт-Бей,YYB
Эсбьерг,EBJ
Мулька,MVK
Порту-Алегри,PGP
Эрбиль,EBL
Терре-Хот,HUF
Сент-Этьен,EBU
,XUE
Эболова,EBW
Парнаиба,PHB
Имонда,IMD
Пасо Роблс,PRB
Элизабет Сити,ECG
Калкерунг,KFG
Никосия,ECN
Инхаминга,IMG
Гленс Фолс,GFL
Клюни,CZY
,XAJ
Камета,CMT
Алекнеджик,WKK
Эль-Энканто,ECO
Питтсбург,PIT
Гуалако,GUO
Гафса,GAF
,XGI
Серес,CRR
Эдремит,EDO
Хатай,HTY
Каваджила,KWD
Ханамаки,HNA
Гусап,GAP
Боку,BOQ
Нидлс,EED
Барранкабермеха,EJA
Гувахати,GAU
Эйт Фатом Байт,EFB
Квай Харбор,KWR
Эфоги,EFG
Манганжайя,MJY
Паркс,PKE
Ист Форк,EFO
Голуэй,GWY
Джефферсон,EFW
Винья Дель Мар,KNA
Бержерак,EGC
Энкарнасьон,ENO
Плаценсия,PLJ
Игл Пасс,EGP
Эмо,EMO
Иринга,IRI
Эль Больсон,EHL
Три Риверс,HAI
Негарбо,GBF
Пукаруа,PUK
Амстердам,AMS
Эйзенах,EIB
Элмайра,ELM
оз. Галбрайт,GBH
Тортола,EIS
Ивакуни,IWK
Гамбула,GBP
Паркс,KPK
Блэколл,BKQ
Эйн-Яхав,EIY
Вайлдвуд,WWD
Кипнук,KPN
Грейт-Барриер,GBS
Спирфиш,SPF
Чхонджу,CJJ
Элкхарт,EKI
Марипаула,MPY
Элкинс,EKN
Эллисрас,ELL
Милдьюра,MQL
Эскильстуна,EKT
Сан Джоакин,SJB
Лабуха,LAH
Гуакамайа,GCA
Трухильо,TJI
Черский,CYX
Паймиут,PMU
Кешод,IXK
Макале,MQX
Бока-ду-Акри,BCR
,XKB
Джиллетт,GCC
Крей,CSF
Элко,ELC
,XXI
Эсмеральдас,ESM
Куньмин,KMG
Уотсонвилл,WVI
Истон,ESW
Эль-Фашир,ELF
Пуэрто Мадрин,PMY
Элим,ELI
Коувола,QVY
Марсель,MRS
Эйлат,ETH
Гернси,GCI
Эль-Рекрео,ELJ
Элленсберг,ELN
Кеокек,EOK
Элязыг,EZS
Кнайтс Инлет,KNV
,XHM
Эль-Пасо,ELP
Нанси,ETZ
Форт Полк,POE
Бурайда,ELQ
Александрия,AEX
Мюстик,MQS
Годе,GDE
Ист-Лондон,ELS
Монтерей,MRY
Элламар,ELW
Лангеог,LGO
Хелена,HEE
Траверс-Сити,TVC
Эмералд,EMD
Карасабаи,KRG
Экс-ан-Прованс,QXB
Каруп,KRP
Авалон,AVX
Порт Антонио,POT
Эмирау,EMI
Форт Эустис,FAF
Люцерн,EML
Эль-Наранджо,ENJ
Хоторн,HHR
Эль Монте,EMT
Палау Панджанг,PPJ
Худжирт,HJT
Голден Хорн Лодж,GDH
Пуэрто Паэс,PPZ
Эль Майтен,EMX
Мастик Поинт,MSK
,ZJM
Эль-Минья,EMY
Гарднер,GDM
Фарнборо,FAB
Энибба,ENB
Кеноша,ENW
Гданьск,GDN
Эньши,ENH
Гладуин,GDW
Эль-Нидо,ENI
Галкайо,GLK
Скикда,SKI
Перт,PSL
Сентралия,ENL
Пауэлл Ривер,YPW
Генерал-Сантос,GES
Клерксдорп,KXE
Аламогордо,ALM
Ненана,ENN
Хейвени,HNI
Идей,EOI
Кеута,JCU
Неошо,EOS
,RXE
Джордан,JDN
Эпена,EPN
Лубумбаши,FBM
Джералдтон,GET
Эсперанс,EPR
Сьерра-Виста,FHU
Галвестон,GLS
Пуэрто-Ордас,PZO
Элиптамин,EPT
Какорток,JJU
Минерал Уеллс,MWL
,XOK
Бердянск,ERD
Эри,ERI
Джосефстаал,JOP
Франкфурт-на-Майне,FRA
Уилмингтон,ILG
Гасмата-Айленд,GMI
Барра дель Колорадо,BCL
Лонгвью,LOG
Эйлат,VDA
Шинэ Идэр,ERT
Кивайу,KWY
Лонг Апунг,LPU
Хоумстэд,HST
Шорхэм-бай-Си,ESH
Гренфелл,GFE
Манама,BAH
Эспиноза,ESI
Гриффит,GFF
Этадунна,ETD
Кусиро,KUH
Баямо,BYM
Энтерпрайз,ETS
Графтон,GFN
Дофин,YDN
Эвадейл,EVA
Моромб,MXM
Ньюкасл,NCS
Норт-Элеутера,ELH
Эвансвилл,EVV
Фергана,FEG
Гардая,GHA
Колл,COL
Эванстон,EVW
Энаротали,EWI
Флиппин,FLP
Гуангхан,GHN
Агаджари,AKW
Импфондо,ION
Каяани,KAJ
Катумбела,CBT
Ньютон,EWK
Нью-Берн,EWN
Фредерик,FDK
,XPY
Йелимане,EYL
Нуадибу,NDB
Верхневилюйск,VHV
Оксфорд Хаус,YOH
Грин Айленд,GNI
Лажис,LAJ
Элийе Спрингс,EYS
По,PUF
Альби,LBI
Ботсфьорд,BJF
Гибралтар,GIB
Намфур,FOO
Кананга,KGA
Хенераль Вильегас,VGS
Хун,HUQ
Нью-Бедфорд,EWB
Форт-Уэрт,FTW
Помпано Бич,PPM
Провиденс,PVD
,QQR
Фресно,FAT
Фрайдей Харбор,FBS
Лаг,LCO
Хуздар,KDD
Сон-Ла,SQH
Фридрихсхафен,FDH
Икабару,ICA
Фредерик,FDR
Ниякорнаарсук,QMK
Фрипорт,FEP
Форт Рилей,FRI
Фримонт,FET
Пеуахо,PEH
Мальда,LDA
Феърфилд,FFL
Остров Линдман,LDC
Ила Да Чилонзуэнэ,IDC
Рома,FAL
Ландивизио,LDV
Рамингининг,RAM
Диэрборн,DEO
Кинг оф Проссия,KPD
Диласаг,DSG
Фюрстенфельдбрук,FEL
Пелотас,PET
Риматара,RMT
Футалеуфу,FFU
Нуакшот,NKC
Иннисфейл,IFL
Фишерс Айленд,FID
Гейта,GIT
Мазари-Шариф,MZR
,XRG
Сен-Лоран-дю-Марони,LDX
Сан-Фернандо,FES
Сёйдауркроукюр,SAK
Финк,FIK
Робинвейл,RBC
Бали,BLC
Фонд дю Лак,FLD
Исфахан,IFN
Финли,FLY
Горока,GKA
Гудленд,GLD
Иран Шахр,IHR
Арарат,ARY
Лейпциг,LEJ
Гленгиль,GLG
Бахья-Купика,BHF
Формоса,FMA
Наллагин,NLL
Лелистад,LEY
Брённёйсунн,BNN
Гринвилл,GLH
Редклиффе,RCL
Форт Миде,FME
Ипиау,IPU
Фламинго,FMG
Илья-Солтейра,ILB
Гуанаре,GUQ
Форт Мэдисон,FMS
Флурё,FRO
Глазго,GLW
Горна-Оряховица,GOZ
Николаев,NLV
Фуллертон,FUL
Меймене,MMZ
,QPL
Финча,FNH
Напперби,NPP
Флиндерс,FLS
Итайтуба,ITB
Ним,FNI
Инта,INA
Фумбан,FOM
Шарана,OAS
Ла Фортуна,FON
Фрайдей-Харбор,FRD
Кванджу,KWJ
Джамба,JMB
Форталеза,FOR
Гал Ойа,GOY
Фармингдейл,FRG
,XNO
Лаймстоун,LIZ
Фрегат,FRK
Гродно,GNA
Эль-Сентро,IPL
Форт Ричардсон,FRN
Ферамин,FRQ
,QXK
Ганав,GAW
Китои Бэй,KKB
Флорес,FRS
Форт Девенс,AYE
Нонорталик,JNN
Карансебеше,CSB
Франсистаун,FRW
Су-Фолс,FSD
Гая,GAY
Сен-Пьер,FSP
Гаймон,GUY
Ла-Сейба,LCE
Форт Самнер,FSU
Ыспарта,ISE
Лодзь,LCJ
Форт Кнокс,FTK
Гвадалахара,GDL
Джумла,JUM
Фортуна Ледж,FTL
Габес,GAE
Лаппеэнранта,LPP
Фуэртевентура,FUE
Лимон,LIC
Фаруэлл,FWL
Лас Ломитас,LLS
Лулео,LLA
Форт Вилльям,FWM
Куамба,FXO
Нейпир,NPE
Форест Сити,FXY
Упернавик,JUV
Ласк,LSK
Форт-Юкон,FYU
Лост Ривер,LSR
Бинтуни,NTI
Габс,GAB
Лусака,LUN
Грасиас,GAC
Гамбелл,GAM
Норд Саунд,NSX
Оксфорд,OXF
Каадедду,KDM
Ньюпорт Бич,JNP
Гуантанамо,GAO
Лаваль,LVA
Миракема До Норте,NTM
Джелалабад,JAA
Скарду,KDU
,XVX
Гао,GAQ
Нарсдак,JNS
Льюисберг,LWB
Эфрата,EPH
Лучжоу,LZO
Джири,JIR
Цюаньчжоу,JJN
Габала,GBB
Фритаун,FNA
Генуя,GOA
Матаморос,MAM
Бенкулу,BKS
Йорктаун,ORR
Гоба,GOB
Чаоян,CHG
Грэйт Бенд,GBD
Иваново,IWA
Маунт Маккинли,MCL
Батерст,BHS
Гора,GOC
Мари Галант,GBJ
Гилгит,GIL
Нью Лондон,GON
Гибб Ривер,GBV
Джиджель,GJL
Оберн,AUN
Грейт-Барриер,GBZ
Уэйкросс,AYS
Гачсаран,GCH
Гуарапуава,GPB
Гаунда,GDA
Пукальпа,PCL
Острова Мидуэй,MDY
Гуасдуалито,GDO
Остров Грэйт Кеппел,GKL
Гардез,GRG
Пиктон,PCN
Орийак,AUR
Гева,GEF
Понта де Оуро,PDD
Джейнсвилл,JVL
Ангилла,RFK
Нуэва-Херона,GER
Гентинг,GTB
Елливаре,GEV
Янгон,RGN
Гейлорд,GLR
Ганьоа,GGN
Джакуинот Бэй,JAQ
Гленормистон,GLM
Гуджарат,GRT
Уаргла,OGX
Касигуа,CUV
Гуадалканал,GSI
Уиндер,WDR
Панама,PFN
Мадера,MAE
Рош Пина,RHN
Гринфилд,GFD
Черо,HCW
Те-Анау,TEU
Джордж Таун,GGT
Вулф Пойнт,OLF
Пантнагар,PGH
Фокс Глейшер,FGL
Мирафлорес,MFS
Могадишо,MGQ
Консепсьон,CEP
Кешм,GSM
Манаунг,MGU
Сигири,GII
Сигерия,GIU
Гоа,GOI
Жереми,JEE
Джизан,GIZ
Гранд-Айленд,GRI
Гуажара-Мирин,GJM
,XWY
Йонгаи,KGH
Даббо,DBO
Маунт Гансон,GSN
Горкха,GKH
Мэттун,MTO
Килва-Кисивани,KIY
Полк Инлет,POQ
Гейнсвилл,GLE
Остров Муша,MHI
Родос,RHO
Гольфито,GLF
Окао,OKV
Галгабип,GLP
Гулберн,GUL
Минчумина,MHM
Фэрбери,FBY
Калгурли,KGI
Головин,GLV
Нижний Новгород,GOJ
Галела,GLX
Гоналия,GOE
Матам,MAX
Сухум,SUI
Голдсворти,GLY
Саранак Лейк,SLK
Гемене,GMA
Гардо,GSR
Каиапит,KIA
Гомель,GME
Грундарфьордур,GUU
Женева,GVA
Роанок,ROA
Дикинсон,DIK
Гамбиер-Айленд,GMR
Маркала,MRJ
Гуамби,GNM
Бангор,BGR
Ошкош,OSH
Грантс,GNT
Гарден Пойнт,GPN
Гисеньи,GYI
Росарио,ROS
Ганзи,GNZ
Отто,OTO
Горакхпур,GOP
Касенга,KEC
Гаруа,GOU
Хеугесунн,HAU
Кото 47,OTR
Гамарра,GRA
Джуно,JNU
Грин-Бей,GRB
Бун,BNW
Кулберра,KKP
Гранд Кесс,GRC
Гуанъюань,GYS
Норден,NOD
Бойсе,BOI
Сент-Питерсберг,SPG
Дори,DOR
Джордж,GRJ
Шарк Эловайнэт,GSQ
Кызыл,KYZ
Жирона,GRO
Норриджвок,OWK
Парос,PAS
Гурупи,GRP
Гринсборо,GSO
Хобарт Бэй,HBH
Новосибирск,OVB
Кандриан,KDR
Фуян,FUG
Гаставус,GST
Нгкерр,RPM
Гедареф,GSU
Горонтало,GTO
Ауэ,ZAU
Гранитес,GTS
Реджайна,REI
Пуерто Кабелло,PBL
Джорджтаун,GTT
Параберду,PBO
Кулата,KOH
Пуэрто Рико,PCC
Геттисберг,GTY
Палакиос,PCH
Гватемала,GUA
Принсипе,PCP
Китира,KIT
Донгара,DOX
Принстон,PCT
Буа,BVF
Хобарт,HBA
Пунта-дель-Эсте,PDP
Хагатна,GUM
Лурд,LDE
Алотау,GUR
Гэри,GYY
Атырау,GUW
Мома,MMW
Гуна,GUX
Печ,PEV
Ашли,ASY
Гордонсвилл,GVE
Пенемюнде,PEF
Гринвейл,GVP
Печора,PEX
Марлборо,MXG
Гва,GWA
Холлис,HYL
Гвадар,GWD
Пангоа,PGB
Хенбари,HRY
Сейюн,GXF
Читато,PGI
Петрозаводск,PES
Крейг,CGA
Хоэдспруит,HDS
Койяик,GXQ
Уэльва,HEV
Йагуа,GXX
Хиллсборо,HIO
Брисбен,BNE
Гояния,GYN
Пхитсанулок,PHS
Любляна,LJU
Газни,GZI
Хасвик,HAA
Улан-Хото,HLH
Плимут,PLH
Гамильтон,HAB
Лос Менукос,LMD
Гундам,GUD
Палмас,PMW
Ротунда,RTD
Лонгана,LOD
Хатидзёдзима,HAC
Проспект Крик,PPC
Хавасупай,HAE
Маунт Хауз,MHO
Халф Мун Бэй,HAF
Хола,HOA
Пастаза,PTZ
Хелсайленд,HAT
Москва,MOW
Пунта-Кана,PUJ
Хиваро,HIT
Сапманга,SMH
Пху-Бон,HBN
Равенсторп,RVT
Биг Спринг,HCA
Гудзон,HCC
Эль-Хуфуф,HOF
Хайдельберг,HDB
Уайтхаус,NEN
Хейде-Буесум,HEI
Хопкинсвилль,HOP
Хермистон,HES
Волда,HOV
Тахнета Пасс Лодж,HNE
Путумайо,PYO
Гринвуд,GWO
Хэфэй,HFE
Хана,HNM
,HNN
Эрзинджан,ERC
Риверсайд,RAL
Нью-Хейвен,HVN
Логроньо,RJL
Харгейса,HGA
Корого,HGO
Мариба,MRG
Коразьон-де-Йесус,CZJ
Маунт-Хаген,HGU
Хикуэру,HHZ
Чаурджхари,HRJ
Харлинген,HRL
Балургхат,RGH
Гленналлен,GLQ
Хейман Айленд,HIS
Гаррисон,HRO
Хакодате,HKD
Хиссар,HSS
Сардех Банд,SBF
Хмельницкий,HMJ
Рас-эль-Хайма,RKT
Кайро,CIR
Эрмосильо,HMO
Санд-Пойнт,SDP
Хемет,HMT
Бураими,RMB
Хайфон,HPH
Джексон,JAN
Хэмптон,HPT
Бонте,BTE
Ронгелап,RNP
Хаттерас,HNC
Ла Гуаира,LAG
Хуна,HNH
Харбин,HRB
Комако,HOC
Хванге Нэшнл Парк,HWN
Ходейда,HOD
Хейфилдс,HYF
Холикачу,HOL
Кирьят-Шмона,KSW
Раундап,RPX
Хомалин,HOX
Асмэра,ASM
Меррилл,RRL
Шаогуань,HSC
Хоп Вейл,HPE
Чита,HTA
Роузберс,RSB
Оризонти,HRZ
Моссенджо,MSX
Чжоушань,HSN
Восток Хамптон,HTO
Ниш,INI
Педро Бэй,PDB
Хоунтон,HTL
Маккан,MUQ
Хатгаи,HTM
Йосу,RSU
Казино,CSI
Магадан,GDX
Хатэрума,HTR
Ресифи,REC
о. Маркус,MUS
Хоптаун,HTU
Хумера,HUE
Свег,EVG
Ато Коросаль,HTZ
Сильвер Плейнс,SSP
Хумакао,HUC
Эр-Рияд,RUH
Хуахине,HUH
Рапзи,RUP
Уиллоу Гроув,NXX
Рованиеми,RVN
Хукунтси,HUK
Меванг,MVG
Маруа,MVR
Реивило,RVO
Хокиам,HQM
Хаума,HUM
Тарапаина,TAA
Аналалова,HVA
Илиган,IGN
Ховд,HVD
Сан-Карлос-де-Барилоче,BRC
Харви-Бей,HVB
Хартсвилл,HVS
Рахимъярхан,RYK
Барра-ду-Гарсас,BPG
Кубин Айленд,KUG
Холмавик,HVK
Ингольштадт-Маншинг,IGS
Коти,KCZ
Хавр,HVR
Хейвард,HWD
Барроу-ин-Фернесс,BWF
Хавабанго,HWA
Голливуд,HWO
Исигаки,ISG
Хайдарабад,HYD
Линьи,LYI
Эль-Борма,EBM
Липинг,HZH
Хусавик,HZK
Хейзивью,HZV
Ибадан,IBA
Остров Сикогон,ICO
Клифтон,CFT
Иле Оуен,IOU
Уичито,ICT
Ипох,IPH
Яссы,IAS
Индиго Бэй Лодж,IBL
Рухенгери,RHG
Минна,MXJ
Коромандел,CMV
Сиэтл,SEA
Айси Бэй,ICY
Санта-Росалия,SRL
Залив Сагино,SGW
Ньив-Никкери,ICK
Шелби,SBX
Мура,MXX
Зарафшан,AFS
Хеленвейл,HLV
Манголе,MAL
Киракира,IRA
Лайтнинг Ридж,LHG
Игьюджиг,IGG
Саарбрюккен,SCN
Келила,LLN
Раджамандри,RJA
Айда Гров,IDG
Мак-Колл,MYL
Джексонвилл,IJX
Иресе,IRE
Милтон Кейнс,KYN
Риза,IES
Скуэнтна,SKW
Бесакоа,BSV
Исламабад,ISB
Ном,OME
Белград,BEG
Айова Фолс,IFA
Уиллистон,ISN
Сенендедж,SDG
Буллхед Сити,IFP
Бхудж,BHJ
Санта Роза Копан,SDH
Комилле,CLA
Маканал,NAD
Пуэрто-Игуасу,IGR
Ики,IKI
Иоси,IHO
Себха,SEB
Джолит,JOT
Манистик,ISQ
Шеппартон,SHT
Галловей,IIA
Пен,ILP
Иммокали,IMM
Беране,IVG
Икела,IKL
Содду,SXU
Онтарио,ONO
Сан Франсуа,SFC
Линчёпинг,LPI
Иркутск,IKT
